text,hashtags,likes,has_media,retweets,img_urls,screen_name,timestamp,is_replied,is_reply_to,parent_tweet_id,replies,tweet_id,tweet_url,user_id,username
"Lance Stephenson > Dion Waiters

Don't @ me.

#nbaTipo #NBA",nbaTipo|NBA,0,False,0,,SuplexCityyy,2020-07-23 23:37:03,False,False,,0,1286445250370850821,/SuplexCityyy/status/1286445250370850821,744982815457034240,The Showstopper ✨
"📄 El impacto del ‘general’ Ricky Rubio

https://www.nbamaniacs.com/articulos/el-impacto-del-general-ricky-rubio/ …
#NBA",NBA,4,False,2,,nbamaniacs,2020-07-23 23:37:01,False,False,,0,1286445242061918208,/nbamaniacs/status/1286445242061918208,18212205,nbamaniacs
"#NBA | Victor Oladipo jugó hoy ante @trailblazers pero ha declarado que no puede garantizar que participe en los partidos de regular season.

""No sé. Ya veremos. Estoy evaluando el día a día. Nada es definitivo. Veré cómo responde mi cuerpo. De momento, espero jugar el domingo.""",NBA,0,False,0,,jalekal,2020-07-23 23:36:17,False,False,,0,1286445059014000640,/jalekal/status/1286445059014000640,566356665,Jako León
It’s the apocalypse and niggas is still Blacking out games ......ok keep that same energy #NBA,NBA,0,False,0,,sinny_chase,2020-07-23 23:36:01,False,False,,0,1286444989996769292,/sinny_chase/status/1286444989996769292,991501368111321088,Hey_Sosa!
Staying up for my #lakers #LakerNation #NBA,lakers|LakerNation|NBA,0,False,0,,baneofLos,2020-07-23 23:35:52,False,False,,0,1286444953640603649,/baneofLos/status/1286444953640603649,199828796,BANE
Maaaaaannnnn if y’all don’t take out Dudley and put in J.R. Stop playing and let The Henny loose #LakeShow #NBA,LakeShow|NBA,0,False,0,,Jamaalnewme,2020-07-23 23:35:48,False,False,,0,1286444936511066117,/Jamaalnewme/status/1286444936511066117,213269173,Mufasa Davis
I swear it feels like I’m watching a real NBA simulation video game #NBA,NBA,0,False,0,,_Norrea,2020-07-23 23:35:48,False,False,,0,1286444936456474627,/_Norrea/status/1286444936456474627,329451612,Norrea
"Bam 💥
#BlackLivesMatter #NBA pic.twitter.com/dqBlhpxVle",BlackLivesMatter|NBA,0,True,1,https://pbs.twimg.com/media/Edpe0UWWAAAVJ5d.jpg,NbaOutfit,2020-07-23 23:35:42,False,False,,0,1286444911471058947,/NbaOutfit/status/1286444911471058947,1205264887418695680,NBA OUTFITS
"Cook, Waiters, Dudley, Kuzma y Dwight jugando en la cancha en este momento.

#lakers #lakeshow #NBA",lakers|lakeshow|NBA,1,False,0,,LakersEnEspanol,2020-07-23 23:35:33,False,False,,0,1286444872056991744,/LakersEnEspanol/status/1286444872056991744,1089395286873563137,Lakers En Español
"#NBARakuten のアウェイ映像で観てるとずっと謎の音楽が流れてて変な感じ。デモクリップのよう。
実況解説なくていいからせめて現地音声そのまま流してほしい。

#NBA #NBAjp #MFFL #マブス #WholeNewGame",NBARakuten|NBA|NBAjp|MFFL|マブス|WholeNewGame,0,False,0,,41to77,2020-07-23 23:35:25,False,False,,0,1286444841413382147,/41to77/status/1286444841413382147,1206803591635206144,FUJIMAVS (ふじまゔ) #MFFL
The announcers for the NBA Return scrimmages are absolutely atrocious #NBA,NBA,0,False,0,,blaine32biswell,2020-07-23 23:34:58,False,False,,0,1286444728595230726,/blaine32biswell/status/1286444728595230726,3023354234,Blaine Biswell
Sports is back! #MLB #NBA ⚾️ 🏀,MLB|NBA,0,False,0,,Ballerstweets,2020-07-23 23:34:53,False,False,,0,1286444706524590080,/Ballerstweets/status/1286444706524590080,86563996,E to the A Prieto
"@ClaroBrasil @ESPNBrasil 
Quero ver o jogoooooooo, me ajuda Claro! #NBA pic.twitter.com/wh0tzqmzfb",NBA,0,True,0,https://pbs.twimg.com/media/EdpecPEXkAEbrQY.jpg,soverdadesminh1,2020-07-23 23:34:44,False,False,,0,1286444668813807617,/soverdadesminh1/status/1286444668813807617,1166136040500932610,RECLAMO RECLAMO
"The Knicks’ coaching search remains ongoing, should be wrapped up by the end ...
https://briefly.co/anchor/New_York_Knicks/story/the-knicks-coaching-search-remains-ongoing-should-be-wrapped-up-by-the-end-of-next-week?f=robiola&utm_source=Twitter&utm_campaign=New_York_Knicks …
#NYKnicks #NBA #knicks",NYKnicks|NBA|knicks,0,False,0,,NY_Knicks_b,2020-07-23 23:34:44,False,False,,0,1286444667014275073,/NY_Knicks_b/status/1286444667014275073,830208975501193216,NY Knicks Briefly
#nba & #BaseBall perfect Thursday night,nba|BaseBall,2,False,0,,diablo85jm,2020-07-23 23:34:42,False,False,,0,1286444661062721538,/diablo85jm/status/1286444661062721538,1080610047368024064,Jonathan aka Jezer
